publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	title_image
"Poverty, inequality, and inclusive growth in Asia: measurement, policy issues, and country studies"	"9780857284143"	"9780857288387"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780857288387&uid=none"						"Anthem Press"											"http://www.askewsandholts.com/EBookImages/9780857288387.jpg"	
"The museum of bioprospecting, intellectual property, and the public domain: a place, a process, a philosophy"	"9780857284167"	"9780857288455"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780857288455&uid=none"						"Anthem Press"											"http://www.askewsandholts.com/EBookImages/9780857288455.jpg"	
"World atlas of atmospheric pollution"	"9781843318910"	"9780857288592"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780857288592&uid=none"						"Anthem Press"											"http://www.askewsandholts.com/EBookImages/9780857288592.jpg"	
"Greece's 'odious' debt: the looting of the Hellenic republic by the euro, the political elite and the investment community"	"9780857287717"	"9780857288813"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780857288813&uid=none"						"Anthem Press"											"http://www.askewsandholts.com/EBookImages/9780857288813.jpg"	
"Challenges to the World Bank and IMF: Developing Country Perspectives"	"9781843311416"	"9780857287540"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780857287540&uid=none"						"Anthem Press"											"http://www.askewsandholts.com/EBookImages/9780857287540.jpg"	
"Kicking away the ladder?: economic development in historical perspective"	"9781843310273"	"9780857287618"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780857287618&uid=none"						"Anthem Press"											"http://www.askewsandholts.com/EBookImages/9780857287618.jpg"	
"Developmental psychopathology"	"9781118120873"	"9781119125433"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119125433&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119125433.jpg"	
"The patient revolution: how big data and analytics are transforming the health care experience"	"9781119162292"	"9781119130178"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119130178&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119130178.jpg"	
"NAND Flash Memory Technologies"	"9781119132639"	"9781119132622"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119132622&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119132622.jpg"	
"Managing Concentrated Stock Wealth: An Advisor's Guide to Building Customized Solutions"	"9781119131588"	"9781119133841"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119133841&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119133841.jpg"	
"Generation Z goes to college"	"9781119143451"	"9781119143529"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119143529&uid=none"						"Jossey-Bass"											"http://www.askewsandholts.com/EBookImages/9781119143529.jpg"	
"Small stocks, big money: interviews with microcap superstars"	"9781119172550"	"9781119172581"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119172581&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119172581.jpg"	
"Constructivism Reconsidered in the Age of Social Media: New Directions for Teaching and Learning, Number 144"	"9781119216148"	"9781119216230"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119216230&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119216230.jpg"	
"NKBA Kitchen & Bathroom Planning Guidelines with Access Standards."	"9781119216001"	"9781119216575"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119216575&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119216575.jpg"	
"Renminbi rising: a new global monetary system emerges"	"9781119218999"	"9781119218982"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119218982&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119218982.jpg"	
"Gender and Sexual Diversity in U.S. Higher Education: Contexts and Opportunities for LGBTQ College Students: New Directions for Student Services, Number 152"	"9781119220206"	"9781119220237"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119220237&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119220237.jpg"	
"English Language Arts, Grade 10 Module 2: Using Rhetoric and Word Choice, Teacher Guide."	"9781119122913"	"9781119227724"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119227724&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119227724.jpg"	
"English Language Arts, Grade 6 Module 2: Working with Evidence, Teacher Guide."	"9781119105022"	"9781119227786"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119227786&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119227786.jpg"	
"Wiley CPAexcel Exam Review January 2016 Course Outline: Business Environment and Concepts."	"9781119236689"	"9781119238751"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119238751&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119238751.jpg"	
"Big data MBA: driving business strategies with data science"	"9781119238881"	"9781119238843"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119238843&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119238843.jpg"	
"Wiley CPAexcel Exam Review January 2016 Course Outline: Financial Accounting and Reporting Part 1."	"9781119236658"	"9781119239253"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119239253&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119239253.jpg"	
"Sequencing Apple's DNA"	"9781848219199"	"9781119261599"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119261599&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119261599.jpg"	
"Experiences of war and nationality in Denmark and Norway, 1807-1815"	"9780230302815"	"9781137313898"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137313898&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137313898.jpg"	
"Children and young people's participation and its transformative potential: learning from across countries"	"9780230348677"	"9781137316547"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137316547&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137316547.jpg"	
"Dramaturgy and architecture: theatre, utopia and the built environment"	"9780230364028"	"9781137317148"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137317148&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137317148.jpg"	
"Future of Evaluation: Global Trends, New Challenges, Shared Perspectives"	"9781137376367"	"9781137376374"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137376374&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137376374.jpg"	
"'Public' and 'private' playhouses in Renaissance England: the politics of publication"	"9781137494917"	"9781137494924"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137494924&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137494924.jpg"	
"Gender and subjectivities in early twentieth-century Chinese literature and culture"	"9781137516893"	"9781137514738"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137514738&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137514738.jpg"	
"Lib-Lab Pact: A Parliamentary Agreement, 1977-78"	"9781137527684"	"9781137527691"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137527691&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137527691.jpg"	
"A moral defense of recreational drug use"	"9781137548764"	"9781137528681"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137528681&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137528681.jpg"	
"Staging China: New Theatres in the Twenty-First Century"	"9781137567475"	"9781137529442"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137529442&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137529442.jpg"	
"Understanding Public Diplomacy in East Asia: Middle Powers in a Troubled Region"	"9781137542748"	"9781137532299"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137532299&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137532299.jpg"	
"Democratizing Health Care: Welfare State Building in Korea and Thailand"	"9781137537119"	"9781137537126"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137537126&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137537126.jpg"	
"Critical Terms in Caribbean and Latin American Thought: Historical and Institutional Trajectories"	"9781137554291"	"9781137547903"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137547903&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137547903.jpg"	
"Religion after secularization in Australia"	"9781137536891"	"9781137551382"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137551382&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137551382.jpg"	
"Derivatives and Hedge Funds"	"9781137554161"	"9781137554178"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137554178&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137554178.jpg"	
"Christians in Egypt: Strategies and Survival"	""	"9781137566133"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137566133&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137566133.jpg"	
"The Geneva Papers: 40 years at the cutting edge of research in insurance economics"	"9781137574787"	"9781137574794"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137574794&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137574794.jpg"	
"Sustainable Public Procurement under EU Law: New Perspectives on the State as Stakeholder"	"9781107129641"	"9781316455333"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781316455333&uid=none"						"Cambridge University Press"											"http://www.askewsandholts.com/EBookImages/9781316455333.jpg"	
"Politics of Public Space in Republican Rome"	"9781107040496"	"9781316463635"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781316463635&uid=none"						"Cambridge University Press"											"http://www.askewsandholts.com/EBookImages/9781316463635.jpg"	
"Export Restrictions on Critical Minerals and Metals: Testing the Adequacy of WTO Disciplines"	"9781107085961"	"9781316463727"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781316463727&uid=none"						"Cambridge University Press"											"http://www.askewsandholts.com/EBookImages/9781316463727.jpg"	
"Evolution, Cognition, and Performance"	"9781107091399"	"9781316468555"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781316468555&uid=none"						"Cambridge University Press"											"http://www.askewsandholts.com/EBookImages/9781316468555.jpg"	
"Lincoln and Shakespeare"	"9780700621293"	"9780700621484"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780700621484&uid=none"						"University Press of Kansas"											"http://www.askewsandholts.com/EBookImages/9780700621484.jpg"	
"America's Founding and the Struggle over Economic Inequality"	"9780700621736"	"9780700621514"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780700621514&uid=none"						"University Press of Kansas"											"http://www.askewsandholts.com/EBookImages/9780700621514.jpg"	
"Pesticides, A Love Story: America's Enduring Embrace of Dangerous Chemicals"	"9780700621286"	"9780700621576"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780700621576&uid=none"						"University Press of Kansas"											"http://www.askewsandholts.com/EBookImages/9780700621576.jpg"	
"Victors in Blue: How Union Generals Fought the Confederates, Battled Each Other, and Won the Civil War"	"9780700621415"	"9780700621781"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780700621781&uid=none"						"University Press of Kansas"											"http://www.askewsandholts.com/EBookImages/9780700621781.jpg"	
"How to make money scriptwriting"	""	"9781841508856"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781841508856&uid=none"						"Intellect"											"http://www.askewsandholts.com/EBookImages/9781841508856.jpg"	
"Memory machines: the evolution of hypertext"	"9780857280602"	"9780857280794"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780857280794&uid=none"						"Anthem Press"											"http://www.askewsandholts.com/EBookImages/9780857280794.jpg"	
"Torkel Aschehoug and Norwegian historical economic thought: reconsidering a forgotten Norwegian economist pioneer"	"9780857280756"	"9780857280831"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780857280831&uid=none"						"Anthem Press"											"http://www.askewsandholts.com/EBookImages/9780857280831.jpg"	
"Global villages: rural and urban transformations in contemporary Bulgaria"	"9780857280732"	"9780857280848"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780857280848&uid=none"						"Anthem Press"											"http://www.askewsandholts.com/EBookImages/9780857280848.jpg"	
"The content machine: towards a theory of publishing from the printing press to the digital network"	"9780857281111"	"9780857281210"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780857281210&uid=none"						"Anthem Press"											"http://www.askewsandholts.com/EBookImages/9780857281210.jpg"	
"E-government for good governance in developing countries: empirical evidence from the eFez Project"	"9780857281258"	"9780857281371"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780857281371&uid=none"						"Anthem Press"											"http://www.askewsandholts.com/EBookImages/9780857281371.jpg"	
"Diagnostico y tratamiento en ortodoncia + StudentConsult en espanol"	"9788490221167"	"9788490227589"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9788490227589&uid=none"						"Elsevier Health Sciences"											"http://www.askewsandholts.com/EBookImages/9788490227589.jpg"	
"Central Intelligence Agency: An Encyclopedia of Covert Ops, Intelligence Gathering, and Spies"	"9781610690911"	"9781610690928"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781610690928&uid=none"						"ABC-CLIO"											"http://www.askewsandholts.com/EBookImages/9781610690928.jpg"	
"21st-Century Voter: Who Votes, How They Vote, and Why They Vote [2 volumes]"	""	"9781610692281"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781610692281&uid=none"						"ABC-CLIO"											"http://www.askewsandholts.com/EBookImages/9781610692281.jpg"	
"Capital Without Borders: Challenges to Development"	""	"9781843313199"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781843313199&uid=none"						"Anthem Press"											"http://www.askewsandholts.com/EBookImages/9781843313199.jpg"	
"Minutes to midnight"	"9780857287809"	"9781843313311"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781843313311&uid=none"						"Anthem Press"											"http://www.askewsandholts.com/EBookImages/9781843313311.jpg"	
"Turkey's Nuclear Future"	"9780870034169"	"9780870034176"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780870034176&uid=none"						"Brookings Institution Press"											"http://www.askewsandholts.com/EBookImages/9780870034176.jpg"	
"Managing measurement risk in building and civil engineering"	"9781118561522"	"9781118561508"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781118561508&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781118561508.jpg"	
"McDonald and Avery's Dentistry for the Child and Adolescent"	"9780323287456"	"9780323287463"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780323287463&uid=none"						"Elsevier Health Sciences"											"http://www.askewsandholts.com/EBookImages/9780323287463.jpg"	
"Manuel pratique d'anesthesie"	"9782294731891"	"9782294733352"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782294733352&uid=none"						"Elsevier Health Sciences"											"http://www.askewsandholts.com/EBookImages/9782294733352.jpg"	
"Nutrition."	"9782294737268"	"9782294738234"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782294738234&uid=none"						"Elsevier Health Sciences"											"http://www.askewsandholts.com/EBookImages/9782294738234.jpg"	
"Practical Wedding Planner: A Step-by-Step Guide to Creating the Wedding You Want with the Budget You've Got (without Losing Your Mind in the Process)"	"9780738218427"	"9780738218434"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780738218434&uid=none"						"Da Capo Press"											"http://www.askewsandholts.com/EBookImages/9780738218434.jpg"	
"Pathology and Intervention in Musculoskeletal Rehabilitation"	"9780323310727"	"9780323310734"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780323310734&uid=none"						"Elsevier Health Sciences"											"http://www.askewsandholts.com/EBookImages/9780323310734.jpg"	
"Study Guide for Today's Medical Assistant: Clinical & Administrative Procedures"	"9780323311281"	"9780323311540"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780323311540&uid=none"						"Elsevier Health Sciences"											"http://www.askewsandholts.com/EBookImages/9780323311540.jpg"	
"Endocannabinoids"	"9780128012789"	"9780128013762"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128013762&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128013762.jpg"	
"Medium, Messenger, Transmission: An Approach to Media Philosophy"	"9789089647412"	"9789048524990"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048524990&uid=none"						"Amsterdam University Press"											"http://www.askewsandholts.com/EBookImages/9789048524990.jpg"	
"Spain, China and Japan in Manila, 1571-1644: Local Comparisons and Global Connections"	"9789089648334"	"9789048526819"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048526819&uid=none"						"Amsterdam University Press"											"http://www.askewsandholts.com/EBookImages/9789048526819.jpg"	
"Smart work: centralise, organise, realise"	"9780730324362"	"9780730324379"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780730324379&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9780730324379.jpg"	
"Wiley Handbook of Developmental Psychology in Practice: Implementation and Impact"	"9781405163361"	"9781119095675"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119095675&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119095675.jpg"	
"Beginning visual C# 2016 programming"	"9781119096689"	"9781119096566"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119096566&uid=none"						"Wrox"											"http://www.askewsandholts.com/EBookImages/9781119096566.jpg"	
"Children's Literature Studies: A Research Handbook"	"9780230525542"	"9780230343801"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780230343801&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9780230343801.jpg"	
"Women's Voices in Ireland: Women's Magazines in the 1950s and 60s"	"9781474236683"	"9781474236706"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781474236706&uid=none"						"Bloomsbury"											"http://www.askewsandholts.com/EBookImages/9781474236706.jpg"	
"The destruction of Sodom: a scientific commentary"	"9780718893682"	"9780718843144"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780718843144&uid=none"						"The Lutterworth Press"											"http://www.askewsandholts.com/EBookImages/9780718843144.jpg"	
"Practical functional group synthesis"	"9781119015789"	"9781119015840"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119015840&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119015840.jpg"	
"Current and emerging technologies for the diagnosis of microbial infections"	"9780128032978"	"9780128033319"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128033319&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128033319.jpg"	
"Engineering information security: the application of systems engineering concepts to achieve information assurance"	"9781119104728"	"9781119104711"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119104711&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119104711.jpg"	
"Understanding Statistical Error: A Primer for Biologists"	"9781119106913"	"9781119106906"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119106906&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119106906.jpg"	
"Computational Vision and Medical Image Processing V: Proceedings of the 5th Eccomas Thematic Conference on Computational Vision and Medical Image Processing (VipIMAGE 2015, Tenerife, Spain, October 19-21, 2015)"	"9781138029262"	"9781315642796"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781315642796&uid=none"						"CRC Press"											"http://www.askewsandholts.com/EBookImages/9781315642796.jpg"	
"Networking the rule of law: how change agents reshape judicial governance in the EU"	"9781409433057"	"9781409433064"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409433064&uid=none"						"Ashgate"											"http://www.askewsandholts.com/EBookImages/9781409433064.jpg"	
"Livingstone's 'lives': A metabiography of a Victorian icon"	"9780719095320"	"9781847799135"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781847799135&uid=none"						"Manchester University Press"											"http://www.askewsandholts.com/EBookImages/9781847799135.jpg"	
"We are no longer in France: Communists in colonial Algeria"	"9780719090240"	"9781847799210"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781847799210&uid=none"						"Manchester University Press"											"http://www.askewsandholts.com/EBookImages/9781847799210.jpg"	
"Apostasy and Jewish identity in High Middle Ages Northern Europe: 'Are you still my brother?'"	"9780719095771"	"9781847799258"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781847799258&uid=none"						"Manchester University Press"											"http://www.askewsandholts.com/EBookImages/9781847799258.jpg"	
"The experience of suburban modernity: How private transport changed interwar London"	"9780719089190"	"9781847799432"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781847799432&uid=none"						"Manchester University Press"											"http://www.askewsandholts.com/EBookImages/9781847799432.jpg"	
"Transatlantic defiance: The militant Irish republican movement in America, 1923-45"	"9780719091667"	"9781847799517"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781847799517&uid=none"						"Manchester University Press"											"http://www.askewsandholts.com/EBookImages/9781847799517.jpg"	
"Are the Irish different?"	"9780719095832"	"9781847799579"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781847799579&uid=none"						"Manchester University Press"											"http://www.askewsandholts.com/EBookImages/9781847799579.jpg"	
"The politics of old age: Older people's interest organisations and collective action in Ireland"	"9780719090479"	"9781847799852"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781847799852&uid=none"						"Manchester University Press"											"http://www.askewsandholts.com/EBookImages/9781847799852.jpg"	
"The Protestant Orphan Society and its social significance in Ireland 1828-1940"	"9780719088841"	"9781847799876"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781847799876&uid=none"						"Manchester University Press"											"http://www.askewsandholts.com/EBookImages/9781847799876.jpg"	
"4D leadership: competitive advantage through vertical leadership development"	"9780749474645"	"9780749474652"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780749474652&uid=none"						"Kogan Page"											"http://www.askewsandholts.com/EBookImages/9780749474652.jpg"	
"Management Control Systems"	"9780273737612"	"9781292149424"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781292149424&uid=none"						"Pearson Education"											"http://www.askewsandholts.com/EBookImages/9781292149424.jpg"	
"Advances in Neuromorphic Memristor Science and Applications"	"9789400744905"	"9789400744912"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400744912&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400744912.jpg"	
"Farming Systems Research into the 21st Century: The New Dynamic"	"9789400745025"	"9789400745032"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400745032&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400745032.jpg"	
"Nanny Time Bomb: Navigating the Crisis in Child Care"	"9781440835216"	"9781440835223"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781440835223&uid=none"						"ABC-CLIO"											"http://www.askewsandholts.com/EBookImages/9781440835223.jpg"	
"Catalog It!: A Guide to Cataloging School Library Materials"	"9781440835803"	"9781440835810"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781440835810&uid=none"						"ABC-CLIO"											"http://www.askewsandholts.com/EBookImages/9781440835810.jpg"	
"LLVM essentials"	""	"9781783558629"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781783558629&uid=none"						"Packt Publishing"											"http://www.askewsandholts.com/EBookImages/9781783558629.jpg"	
"Luftwaffe Over America"	"9781853676086"	"9781784381189"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781784381189&uid=none"						"Frontline"											"http://www.askewsandholts.com/EBookImages/9781784381189.jpg"	
"Mastering OAuth 2.0"	""	"9781784392307"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781784392307&uid=none"						"Packt Publishing"											"http://www.askewsandholts.com/EBookImages/9781784392307.jpg"	
"Learning OpenStack high availability"	""	"9781784393410"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781784393410&uid=none"						"Packt Publishing"											"http://www.askewsandholts.com/EBookImages/9781784393410.jpg"	
"Red Hat Enterprise Linux Server Cookbook"	""	"9781784393519"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781784393519&uid=none"						"Packt Publishing"											"http://www.askewsandholts.com/EBookImages/9781784393519.jpg"	
"Learning Akka"	""	"9781784393540"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781784393540&uid=none"						"Packt Publishing"											"http://www.askewsandholts.com/EBookImages/9781784393540.jpg"	
"Test-Driven Machine Learning"	""	"9781784396367"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781784396367&uid=none"						"Packt Publishing"											"http://www.askewsandholts.com/EBookImages/9781784396367.jpg"	
"Mastering Embedded Linux Programming"	""	"9781784399023"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781784399023&uid=none"						"Packt Publishing"											"http://www.askewsandholts.com/EBookImages/9781784399023.jpg"	
"Learning Couchbase"	""	"9781785284281"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781785284281&uid=none"						"Packt Publishing"											"http://www.askewsandholts.com/EBookImages/9781785284281.jpg"	
"Transition metal-catalyzed heterocycle synthesis via C-H activation"	"9783527338887"	"9783527691913"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783527691913&uid=none"						"Wiley-VCH"											"http://www.askewsandholts.com/EBookImages/9783527691913.jpg"	
"Technische Thermodynamik: Kompaktkurs fur das Bachelorstudium"	"9783527338856"	"9783527692835"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783527692835&uid=none"						"Wiley-VCH"											"http://www.askewsandholts.com/EBookImages/9783527692835.jpg"	
"Visual Language of Technique: Volume 3 - Heritage and Expectations in Education"	"9783319053257"	"9783319053264"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319053264&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319053264.jpg"	
"Empiricism and History"	"9780333964705"	"9781137047700"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137047700&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137047700.jpg"	
