publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	title_image
"Insulation Measurement and Supervision in Live AC and DC Unearthed Systems"	"9783319070094"	"9783319070100"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319070100&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319070100.jpg"	
"Adsorption, Aggregation and Structure Formation in Systems of Charged Particles: From Colloidal to Supracolloidal Assembly"	"9783319077369"	"9783319077376"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319077376&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319077376.jpg"	
"Specific Intermolecular Interactions of Element-Organic Compounds"	"9783319085623"	"9783319085630"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319085630&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319085630.jpg"	
"Incentives and Performance: Governance of Research Organizations"	"9783319097848"	"9783319097855"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319097855&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319097855.jpg"	
"Coping with Demographic Change: A Comparative View on Education and Local Government in Germany and Poland"	"9783319103006"	"9783319103013"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319103013&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319103013.jpg"	
"Intelligent Distributed Computing"	"9783319112268"	"9783319112275"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319112275&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319112275.jpg"	
"Evidence-based procedural dermatology"	"9780387094236"	"9780387094243"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387094243&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387094243.jpg"	
"Two Gentlemen of Verona"	""	"9781910833780"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781910833780&uid=none"						"Max Bollinger"											"http://www.askewsandholts.com/EBookImages/9781910833780.jpg"	
"Emotions, technology, and learning"	"9780128006498"	"9780128007143"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128007143&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128007143.jpg"	
"Practical NMR spectroscopy laboratory guide: using Bruker spectrometers"	"9780128006894"	"9780128007198"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128007198&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128007198.jpg"	
"Workplace safety: establishing an effective violence prevention program"	"9780128027752"	"9780128027899"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128027899&uid=none"						"Butterworth-Heinemann"											"http://www.askewsandholts.com/EBookImages/9780128027899.jpg"	
"Analytical ultracentrifugation"	"9780128029084"	"9780128029091"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128029091&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128029091.jpg"	
"Exploration, identification and utilization of barley germplasm"	"9780128029220"	"9780128029237"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128029237&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128029237.jpg"	
"Autophagy: Cancer, Other Pathologies, Inflammation, Immunity, Infection, and Aging: Volume 8- Human Diseases"	"9780128029374"	"9780128029527"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128029527&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128029527.jpg"	
"Ecosystem services: from biodiversity to society."	"9780128038857"	"9780128039335"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128039335&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128039335.jpg"	
"Language for life: where linguistics meets teaching"	"9781138899025"	"9781317482093"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781317482093&uid=none"						"Routledge"											"http://www.askewsandholts.com/EBookImages/9781317482093.jpg"	
"Extraterritorial citizenship in postcommunist Europe"	"9781783483624"	"9781783483648"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781783483648&uid=none"						"Rowman & Littlefield Publishers"											"http://www.askewsandholts.com/EBookImages/9781783483648.jpg"	
"Theory and reform in the European Union"	"9780719049910"	"9781847790415"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781847790415&uid=none"						"Manchester University Press"											"http://www.askewsandholts.com/EBookImages/9781847790415.jpg"	
"Cyber Resilience Best Practice Pocketbook."	"9780113314720"	"9780113314737"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780113314737&uid=none"						"The Stationery Office"											"http://www.askewsandholts.com/EBookImages/9780113314737.jpg"	
"Rulemaking by the European Commission: the new system for delegation of powers"	"9780198703235"	"9780191008467"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780191008467&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780191008467.jpg"	
"System identification, environmental modelling and control systems design"	"9780857299734"	"9780857299741"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780857299741&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780857299741.jpg"	
"Civil liability in Europe for terrorism-related risk"	"9781107100442"	"9781316434505"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781316434505&uid=none"						"Cambridge University Press"											"http://www.askewsandholts.com/EBookImages/9781316434505.jpg"	
"Violence and the civilising process in Cambodia"	"9781107109117"	"9781316434536"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781316434536&uid=none"						"Cambridge University Press"											"http://www.askewsandholts.com/EBookImages/9781316434536.jpg"	
"Modernism and homer: the odysseys of H.D., James Joyce, Osip Mandelstam, and Ezra Pound"	"9781107108035"	"9781316455142"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781316455142&uid=none"						"Cambridge University Press"											"http://www.askewsandholts.com/EBookImages/9781316455142.jpg"	
"More iPhone cool projects: cool developers reveal the details of their cooler iPhone apps and discuss their iPad development experiences"	"9781430229223"	"9781430229230"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781430229230&uid=none"						"Apress"											"http://www.askewsandholts.com/EBookImages/9781430229230.jpg"	
"Beginning BlackBerry 7 development"	"9781430230151"	"9781430230168"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781430230168&uid=none"						"Apress"											"http://www.askewsandholts.com/EBookImages/9781430230168.jpg"	
"Power Makers' Challenge: And the Need for Fission Energy"	"9781447128120"	"9781447128137"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781447128137&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781447128137.jpg"	
"Surgical emergencies in clinical practice"	"9781447128755"	"9781447128762"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781447128762&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781447128762.jpg"	
"Exercise Cardiopulmonary Function in Cardiac Patients"	"9781447128878"	"9781447128885"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781447128885&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781447128885.jpg"	
"Common rail system for GDI engines: modelling, identification, and control"	"9781447144670"	"9781447144687"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781447144687&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781447144687.jpg"	
"Electronic identity"	"9781447164487"	"9781447164494"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781447164494&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781447164494.jpg"	
"Disorders of the Hand: Volume 4: Swelling, Tumours, Congenital Hand Defects and Surgical Techniques"	"9781447165620"	"9781447165637"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781447165637&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781447165637.jpg"	
"Topics in modal analysis II."	"9781461424185"	"9781461424192"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461424192&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461424192.jpg"	
"Deformity correction in total knee arthroplasty"	"9781493905652"	"9781493905669"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781493905669&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781493905669.jpg"	
"Essentials of Vascular Surgery for the General Surgeon"	"9781493913251"	"9781493913268"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781493913268&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781493913268.jpg"	
"Computational aspects of polynomial identities.: (Kemer's theorems)"	"9781498720083"	"9781498720090"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781498720090&uid=none"						"Chapman & Hall"											"http://www.askewsandholts.com/EBookImages/9781498720090.jpg"	
"Policing in Israel: studying crime control, community policing, and counter-terrorism"	"9781498722568"	"9781498722575"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781498722575&uid=none"						"CRC Press"											"http://www.askewsandholts.com/EBookImages/9781498722575.jpg"	
"Forensic plant science"	"9780128014752"	"9780128015810"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128015810&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128015810.jpg"	
"Pro Android web game apps: using HTML5, CSS3, and JavaScript"	"9781430238195"	"9781430238201"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781430238201&uid=none"						"Apress"											"http://www.askewsandholts.com/EBookImages/9781430238201.jpg"	
"Analog dithering techniques for wireless transmitters"	"9781461442165"	"9781461442172"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461442172&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461442172.jpg"	
"Challenging cases in rheumatology and diseases of the immune system"	"9781461450870"	"9781461450887"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461450887&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461450887.jpg"	
"Community Manager's Playbook: How to Build Brand Awareness and Customer Engagement"	"9781430249955"	"9781430249962"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781430249962&uid=none"						"Apress"											"http://www.askewsandholts.com/EBookImages/9781430249962.jpg"	
"Forgiveness and reconciliation: psychological pathways to conflict transformation and peace building"	"9781441901804"	"9781441901811"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441901811&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441901811.jpg"	
"Performance evaluation and benchmarking of intelligent systems"	"9781441904911"	"9781441904928"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441904928&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441904928.jpg"	
"Narcolepsy: a clinical guide"	"9781441908537"	"9781441908544"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441908544&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441908544.jpg"	
"Connecting past and present: exploring the influence of the Spanish Golden Age in the twentieth and twenty-first centuries"	"9781443876162"	"9781443883917"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781443883917&uid=none"						"Cambridge Scholars Publishing"											"http://www.askewsandholts.com/EBookImages/9781443883917.jpg"	
"Work-life balance and the economic crisis: some insights from the perspective of comlarative law. (The international scenario)"	"9781443880794"	"9781443885614"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781443885614&uid=none"						"Cambridge Scholars Publishing"											"http://www.askewsandholts.com/EBookImages/9781443885614.jpg"	
"Female Genital Tract Congenital Malformations: Classification, Diagnosis and Management"	"9781447151456"	"9781447151463"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781447151463&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781447151463.jpg"	
"The anticipation of converging industries: a concept applied to nutraceuticals and functional foods"	"9781447151692"	"9781447151708"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781447151708&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781447151708.jpg"	
"Lean Six Sigma case studies in the healthcare enterprise"	"9781447155829"	"9781447155836"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781447155836&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781447155836.jpg"	
"Optic Nerve Disorders: Diagnosis and Management"	"9781461406907"	"9781461406914"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461406914&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461406914.jpg"	
"Approximation theory XIII: San Antonio 2010"	"9781461407713"	"9781461407720"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461407720&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461407720.jpg"	
"Handbook of optimization in complex networks: communication and social networks"	"9781461408567"	"9781461408574"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461408574&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461408574.jpg"	
"Steuerung der IT im Klinikmanagement: Methoden und Verfahren"	"9783834808820"	"9783834893932"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834893932&uid=none"						"Vieweg+Teubner Verlag"											"http://www.askewsandholts.com/EBookImages/9783834893932.jpg"	
"Web 2.0 - Eine empirische Bestandsaufnahme"	"9783834804501"	"9783834894984"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834894984&uid=none"						"Vieweg+Teubner Verlag"											"http://www.askewsandholts.com/EBookImages/9783834894984.jpg"	
"Simulation von Tribosystemen: Grundlagen und Anwendungen"	"9783834812414"	"9783834896568"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834896568&uid=none"						"Vieweg+Teubner Verlag"											"http://www.askewsandholts.com/EBookImages/9783834896568.jpg"	
"Photomovement of Dunaliella Teod"	"9783834809742"	"9783834897657"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834897657&uid=none"						"Vieweg+Teubner Verlag"											"http://www.askewsandholts.com/EBookImages/9783834897657.jpg"	
"Kapitalertragsteuer und Abgeltungsteuer verstehen: Besteuerung von Kapitalertragen im Privatvermogen"	"9783834932464"	"9783834937629"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834937629&uid=none"						"Gabler Verlag"											"http://www.askewsandholts.com/EBookImages/9783834937629.jpg"	
"Einsatz und Erfolg von Controlling-Instrumenten: Begriffsbestimmung, empirische Untersuchung und Erfolgsbeurteilung"	"9783834945020"	"9783834945037"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834945037&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783834945037.jpg"	
"Finanzkrisen und Hedgefonds: Finanzmagier oder Krisenausloser?"	"9783834915511"	"9783834982131"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834982131&uid=none"						"Gabler Verlag"											"http://www.askewsandholts.com/EBookImages/9783834982131.jpg"	
"Die Unternehmergesellschaft (UG): Geschaftsfuhrung, Verwaltung, Recht, Steuern"	"9783834917911"	"9783834982865"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834982865&uid=none"						"Gabler Verlag"											"http://www.askewsandholts.com/EBookImages/9783834982865.jpg"	
"Gabler Kompakt-Lexikon Volkswirtschaftslehre: 4200 Begriffe nachschlagen, verstehen, anwenden"	"9783409318037"	"9783834987747"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834987747&uid=none"						"Gabler Verlag"											"http://www.askewsandholts.com/EBookImages/9783834987747.jpg"	
"Reverse Technology Transfer in multinationalen Unternehmen: Bedingungen und Gestaltungsmoglichkeiten"	"9783834916280"	"9783834988089"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834988089&uid=none"						"Gabler Verlag"											"http://www.askewsandholts.com/EBookImages/9783834988089.jpg"	
"Nachhaltigkeit in der Unternehmenskommunikation: Bedeutung, Charakteristika und Herausforderungen"	"9783834924377"	"9783834988614"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834988614&uid=none"						"Gabler Verlag"											"http://www.askewsandholts.com/EBookImages/9783834988614.jpg"	
"Congenital Heart Disease: Morphological and Functional Assessment"	"9784431543541"	"9784431543558"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9784431543558&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9784431543558.jpg"	
"Interface oral health 2009: proceedings of the 3rd International Symposium for Interface Oral Health Science"	"9784431996439"	"9784431996446"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9784431996446&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9784431996446.jpg"	
"Driving the Economy through Innovation and Entrepreneurship: Emerging Agenda for Technology Management."	"9788132207450"	"9788132207467"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9788132207467&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9788132207467.jpg"	
"Motivation zur Nutzung von Social TV - Eine Untersung auf Grundlage der Grounded Theory"	""	"9783959351171"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783959351171&uid=none"						"disserta Verlag"											"http://www.askewsandholts.com/EBookImages/9783959351171.jpg"	
"Zukunftsstrategien fur den stationaren Handel: Trade Marketing fur Retailer"	""	"9783959351294"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783959351294&uid=none"						"disserta Verlag"											"http://www.askewsandholts.com/EBookImages/9783959351294.jpg"	
"Add me! - Vom Freundschaftsband zum Friendsrequest: Uber die Entstehung von Freundschaft in Facebook"	""	"9783959351416"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783959351416&uid=none"						"disserta Verlag"											"http://www.askewsandholts.com/EBookImages/9783959351416.jpg"	
"Corporate Real Estate Management: Flexibilitat in der Flachen- und Servicebereitstellung"	""	"9783959351676"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783959351676&uid=none"						"disserta Verlag"											"http://www.askewsandholts.com/EBookImages/9783959351676.jpg"	
"Hip Hop Slang meets printed media: Eine Studie zu Anglizismen in der deutschen Pressesprache von Hip-Hop-Magazinen"	""	"9783959351836"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783959351836&uid=none"						"disserta Verlag"											"http://www.askewsandholts.com/EBookImages/9783959351836.jpg"	
"Erinnerungen an Kinder- und Jugendjahre in Wort und Bild: Eine Zeit im Kontext mit historischen Ereignissen"	""	"9783954257331"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783954257331&uid=none"						"disserta Verlag"											"http://www.askewsandholts.com/EBookImages/9783954257331.jpg"	
"Das Jagdrecht in Nordrhein-Westfalen"	""	"9783954257577"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783954257577&uid=none"						"disserta Verlag"											"http://www.askewsandholts.com/EBookImages/9783954257577.jpg"	
"Existiert der Mond, wenn keiner hinschaut? Uber die Illusion der Objektivitat und warum die Welt untrennbar mit uns verbunden ist"	""	"9783954257850"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783954257850&uid=none"						"disserta Verlag"											"http://www.askewsandholts.com/EBookImages/9783954257850.jpg"	
"Wearable Computing. Benutzerschnittstellen zum Anziehen"	""	"9783954257959"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783954257959&uid=none"						"disserta Verlag"											"http://www.askewsandholts.com/EBookImages/9783954257959.jpg"	
"Die GmbH als attraktive Rechtsform in Europa: Die Reform des GmbH-Rechts durch das MoMiG"	""	"9783954258017"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783954258017&uid=none"						"disserta Verlag"											"http://www.askewsandholts.com/EBookImages/9783954258017.jpg"	
"Computerspiele und Computerspielabhangigkeit: Subjektive Theorien von Computerspielern"	""	"9783959342223"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783959342223&uid=none"						"Diplomica Verlag"											"http://www.askewsandholts.com/EBookImages/9783959342223.jpg"	
"When Norms Collide: Local Responses to Activism against Female Genital Mutilation and Early Marriage"	"9780190274924"	"9780190274931"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780190274931&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780190274931.jpg"	
"IN Writing: Uncovering the Unexpected Hoosier State"	"9780253019042"	"9780253019103"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780253019103&uid=none"						"Indiana University Press"											"http://www.askewsandholts.com/EBookImages/9780253019103.jpg"	
"Iron Road in the Prairie State: The Story of Illinois Railroading"	"9780253019066"	"9780253019127"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780253019127&uid=none"						"Indiana University Press"											"http://www.askewsandholts.com/EBookImages/9780253019127.jpg"	
"Secure localization"	"9780387327211"	"9780387462769"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387462769&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387462769.jpg"	
"Multidimensional poverty measurement: concepts and applications"	"9780387758749"	"9780387758756"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387758756&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387758756.jpg"	
"The science and art of using astronomical telescopes"	"9780387764696"	"9780387764702"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387764702&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387764702.jpg"	
"The hunt for planet X: new worlds and the fate of Pluto"	"9780387778044"	"9780387778051"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387778051&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387778051.jpg"	
"Sample preparation handbook for transmission electron microscopy: methodology"	"9780387981819"	"9780387981826"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387981826&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387981826.jpg"	
"Windows Azure platform"	"9781430224792"	"9781430224808"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781430224808&uid=none"						"Apress"											"http://www.askewsandholts.com/EBookImages/9781430224808.jpg"	
"Pro Android 3"	"9781430232223"	"9781430232230"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781430232230&uid=none"						"Apress"											"http://www.askewsandholts.com/EBookImages/9781430232230.jpg"	
"Learn C on the Mac: For OS X and iOS"	"9781430245339"	"9781430245346"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781430245346&uid=none"						"Apress"											"http://www.askewsandholts.com/EBookImages/9781430245346.jpg"	
"Pro Django"	"9781430258094"	"9781430258100"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781430258100&uid=none"						"Apress"											"http://www.askewsandholts.com/EBookImages/9781430258100.jpg"	
"Management of Pericardial Disease"	"9783319061238"	"9783319061245"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319061245&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319061245.jpg"	
"Social Multimedia Signals: A Signal Processing Approach to Social Network Phenomena"	"9783319091167"	"9783319091174"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319091174&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319091174.jpg"	
"Cardio-Renal Clinical Challenges"	"9783319091617"	"9783319091624"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319091624&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319091624.jpg"	
"Landscape Analysis and Planning: Geographical Perspectives"	"9783319135267"	"9783319135274"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319135274&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319135274.jpg"	
"Corporate Social Responsibility in Europe: United in Sustainable Diversity"	"9783319135656"	"9783319135663"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319135663&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319135663.jpg"	
"Online Social Media Analysis and Visualization"	"9783319135892"	"9783319135908"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319135908&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319135908.jpg"	
"Contact mechanics and friction: physical principles and applications"	"9783642108020"	"9783642108037"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642108037&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642108037.jpg"	
"Teaching and researching English accents in native and non-native speakers"	"9783642240188"	"9783642240195"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642240195&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642240195.jpg"	
"Adaptive, tolerant and efficient composite structures"	"9783642291890"	"9783642291906"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642291906&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642291906.jpg"	
"Online-marketing Fur Die Erfolgreiche Apotheke: Website, Seo, Social Media, Werberecht"	"9783642291982"	"9783642291999"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642291999&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642291999.jpg"	
"Weiterbildung Im Gebiet Innere Medizin"	"9783642300103"	"9783642300110"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642300110&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642300110.jpg"	
"4th International Conference on Biomedical Engineering in Vietnam"	"9783642321825"	"9783642321832"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642321832&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642321832.jpg"	
"Business Rules - Geschaftsregeln: Konzepte, Modellierungsansatze, Softwaresysteme"	""	"9783954254590"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783954254590&uid=none"						"disserta Verlag"											"http://www.askewsandholts.com/EBookImages/9783954254590.jpg"	
"Retargeting: Einfuhrung in das Online-Marketing-Tool"	""	"9783954855438"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783954855438&uid=none"						"Igel Verlag"											"http://www.askewsandholts.com/EBookImages/9783954855438.jpg"	
"Beyond Budgeting: Darstellung eines alternativen Managementmodells zur Unternehmensfuhrung"	""	"9783954855582"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783954855582&uid=none"						"Igel Verlag"											"http://www.askewsandholts.com/EBookImages/9783954855582.jpg"	
"Investition in die Nachhaltigkeit: Anforderungen an die Anlageklasse Buroimmobilie aus Sicht eines Core-Investors"	""	"9783954855803"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783954855803&uid=none"						"Igel Verlag"											"http://www.askewsandholts.com/EBookImages/9783954855803.jpg"	
