publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	title_image
"PHP objects, patterns, and practice"	"9781430260318"	"9781430260325"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781430260325&uid=none"						"Apress"											"http://www.askewsandholts.com/EBookImages/9781430260325.jpg"	
"Learn C++ for game development"	"9781430264576"	"9781430264583"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781430264583&uid=none"						"Apress"											"http://www.askewsandholts.com/EBookImages/9781430264583.jpg"	
"The Python quick syntax reference"	"9781430264781"	"9781430264798"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781430264798&uid=none"						"Apress"											"http://www.askewsandholts.com/EBookImages/9781430264798.jpg"	
"Beginning Android 3D game development"	"9781430265474"	"9781430265481"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781430265481&uid=none"						"Apress"											"http://www.askewsandholts.com/EBookImages/9781430265481.jpg"	
"Sustainable environmental design in architecture: impacts on health"	"9781441907448"	"9781441907455"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441907455&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441907455.jpg"	
"Handbook of stressful transitions across the lifespan"	"9781441907479"	"9781441907486"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441907486&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441907486.jpg"	
"Fruit breeding"	"9781441907622"	"9781441907639"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441907639&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441907639.jpg"	
"Modeling phase transitions in the brain"	"9781441907950"	"9781441907967"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441907967&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441907967.jpg"	
"SuperMEN1: pituitary, parathyroid and pancreas"	"9781441916624"	"9781441916648"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441916648&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441916648.jpg"	
"Atlas of ultrasound-guided procedures in interventional pain management"	"9781441916792"	"9781441916815"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441916815&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441916815.jpg"	
"The Earth as a distant planet: a Rosetta Stone for the search of Earth-like worlds"	"9781441916839"	"9781441916846"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441916846&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441916846.jpg"	
"Reform processes and policy change: veto players and decision-making in modern democracies"	"9781441958082"	"9781441958099"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441958099&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441958099.jpg"	
"Postponement strategies in supply chain management"	"9781441958365"	"9781441958372"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441958372&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441958372.jpg"	
"Integrated optical interconnect architecures for embedded systems"	"9781441961921"	"9781441961938"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441961938&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441961938.jpg"	
"Ecotoxicological diagnosis in the tanning industry"	"9781441962652"	"9781441962669"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441962669&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441962669.jpg"	
"Loudness"	"9781441967114"	"9781441967121"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441967121&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441967121.jpg"	
"Grids, P2P and services computing"	"9781441967930"	"9781441967947"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441967947&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441967947.jpg"	
"Mathematical approaches to polymer sequence analysis and related problems"	"9781441967992"	"9781441968005"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441968005&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441968005.jpg"	
"Bronchial asthma: a guide for practical understanding and treatment"	"9781441968357"	"9781441968364"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441968364&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441968364.jpg"	
"Genomics of foodborne bacterial pathogens"	"9781441976857"	"9781441976864"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441976864&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441976864.jpg"	
"The positive psychology of personal transformation: leveraging resilience for life change"	"9781441977434"	"9781441977441"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441977441&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441977441.jpg"	
"Spoken dialogue systems technology and design"	"9781441979339"	"9781441979346"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441979346&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441979346.jpg"	
"Pharmacokinetics in drug development.: (Advances and applications)"	"9781441979360"	"9781441979377"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441979377&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441979377.jpg"	
"Split Hopkinson (Kolsky) bar: design, testing and applications"	"9781441979810"	"9781441979827"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441979827&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441979827.jpg"	
"Invertebrate immunity"	"9781441980588"	"9781441980595"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441980595&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441980595.jpg"	
"Muonium-antimuonium oscillations in an extended minimal supersymmetric standard model"	"9781441983299"	"9781441983305"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441983305&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441983305.jpg"	
"Ensemble machine learning: methods and applications"	"9781441993250"	"9781441993267"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441993267&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441993267.jpg"	
"Handbook of international feminisms: perspectives on psychology, women, culture, and rights"	"9781441998682"	"9781441998699"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441998699&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441998699.jpg"	
"Insulin resistance and cancer: epidemiology, cellular and molecular mechanisms, and clinical implications"	"9781441999108"	"9781441999115"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441999115&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441999115.jpg"	
"Functional metal oxide nanostructures"	"9781441999306"	"9781441999313"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441999313&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441999313.jpg"	
"Practical ECG Holter: 100 cases"	"9781441999542"	"9781441999559"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441999559&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441999559.jpg"	
"Ancient Epic: literary and linguistic essays"	"9781443874212"	"9781443883979"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781443883979&uid=none"						"Cambridge Scholars Publishing"											"http://www.askewsandholts.com/EBookImages/9781443883979.jpg"	
"Africa's Many Divides and Africa's Future: Pursuing Nkrumah's Vision of Pan-Africanism in an Era of Globalization"	"9781443876629"	"9781443884037"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781443884037&uid=none"						"Cambridge Scholars Publishing"											"http://www.askewsandholts.com/EBookImages/9781443884037.jpg"	
"Reader's Guide to the Narrative and Lyric Poetry of Thomas Lovell Beddoes"	"9781443882569"	"9781443884051"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781443884051&uid=none"						"Cambridge Scholars Publishing"											"http://www.askewsandholts.com/EBookImages/9781443884051.jpg"	
"Identity, migration and belonging: the Jewish community of Leeds, 1890-1920"	"9781443874656"	"9781443884112"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781443884112&uid=none"						"Cambridge Scholars Publishing"											"http://www.askewsandholts.com/EBookImages/9781443884112.jpg"	
"Trade names in contemporary Romanian public space"	"9781443876391"	"9781443884563"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781443884563&uid=none"						"Cambridge Scholars Publishing"											"http://www.askewsandholts.com/EBookImages/9781443884563.jpg"	
"Gendering the narrative: Indian English fiction and gender discourse"	"9781443877961"	"9781443884679"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781443884679&uid=none"						"Cambridge Scholars Publishing"											"http://www.askewsandholts.com/EBookImages/9781443884679.jpg"	
"Public Health Informatics and Information Systems"	"9781447142362"	"9781447142379"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781447142379&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781447142379.jpg"	
"Two-Dimensional Change Detection Methods: Remote Sensing Applications"	"9781447142546"	"9781447142553"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781447142553&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781447142553.jpg"	
"Magnetic resonance imaging of congenital heart disease"	"9781447142669"	"9781447142676"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781447142676&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781447142676.jpg"	
"Psychosomatik in Der Gastroenterologie Und Hepatologie"	"9783211691588"	"9783211691595"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783211691595&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783211691595.jpg"	
"Diagnose Rheuma: Lebensqualitat mit einer entzundlichen Gelenkserkrankung"	"9783211220429"	"9783211290613"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783211290613&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783211290613.jpg"	
"Leistungsphysiologie: Grundlagen fur Trainer, Physiotherapeuten und Masseure"	"9783211252215"	"9783211294390"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783211294390&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783211294390.jpg"	
"Atem und Bewegung: Theorie und 111 Ubungen"	"9783211094563"	"9783211094570"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783211094570&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783211094570.jpg"	
"Historyblogosphere: Bloggen in den Geschichtswissenschaften"	""	"9783486755732"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783486755732&uid=none"						"De Gruyter"											"http://www.askewsandholts.com/EBookImages/9783486755732.jpg"	
"Emissionshandel: Okonomische Prinzipien, rechtliche Regelungen und technische Losungen fur den Klimaschutz"	"9783540210054"	"9783540266853"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540266853&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540266853.jpg"	
"Workflow-based Integration: Grundlagen, Technologien, Management"	"9783540204398"	"9783540268727"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540268727&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540268727.jpg"	
"MRT des Herzens und der Gefasse: Indikationen - Strategien - Ablaufe - Ergebnisse"	"9783540222095"	"9783540274612"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540274612&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540274612.jpg"	
"Mambo: Installation, Administration, Anwendung und Entwicklung"	"9783540221586"	"9783540274872"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540274872&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540274872.jpg"	
"Intramurale Medizin - Gesundheitsfursorge zwischen Heilauftrag und Strafvollzug"	"9783540266358"	"9783540284475"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540284475&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540284475.jpg"	
"Tipps Und Tricks Fur Den Asthetisch-plastischen Chirurgen: Problemlosungen Von A - Z"	"9783540284093"	"9783540284796"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540284796&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540284796.jpg"	
"Nachweisvermogen von Analyseverfahren: Moglichkeiten und Grenzen einer objektiven Charakterisierung"	"9783540284345"	"9783540284956"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540284956&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540284956.jpg"	
"Eisenwerkstoffe - Stahl und Gusseisen"	"9783540297925"	"9783540297932"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540297932&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540297932.jpg"	
"Strategische Unternehmungsplanung - Strategische Unternehmungsfuhrung: Stand und Entwicklungstendenzen"	"9783540235750"	"9783540307631"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540307631&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540307631.jpg"	
"China-Handbuch fur Manager: Kultur, Verhalten und Arbeiten im Reich der Mitte"	"9783540313151"	"9783540313168"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540313168&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540313168.jpg"	
"Leben mit Larm?: Risikobeurteilung und Regulation des Umgebungslarms im Verkehrsbereich"	"9783540345091"	"9783540345107"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540345107&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540345107.jpg"	
"Human-wildlife conflicts in Europe: fisheries and fish-eating vertebrates as a model case"	"9783540347880"	"9783540347897"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540347897&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540347897.jpg"	
"Informationsmanagement Fur Npo's, Ngo's Et Al.: Strategie, Organisation Und Realisierung"	"9783540374701"	"9783540374718"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540374718&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540374718.jpg"	
"Ernahrungsmedizinische Praxis: Methoden - Pravention - Behandlung"	"9783540382300"	"9783540382317"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540382317&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540382317.jpg"	
"Histopathology of the salivary glands"	"9783540469124"	"9783540469155"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540469155&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540469155.jpg"	
"Gesundheit"	"9783540485612"	"9783540485629"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540485629&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540485629.jpg"	
"Triple Play: Fernsehen, Telefonie Und Internet Wachsen Zusammen"	"9783540497226"	"9783540497240"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540497240&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540497240.jpg"	
"Metallfedern: Grundlagen, Werkstoffe, Berechnung, Gestaltung Und Rechnereinsatz"	"9783540498681"	"9783540498698"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540498698&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540498698.jpg"	
"Turbopumps: design & application"	"9783540251293"	"9783540682141"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540682141&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540682141.jpg"	
"50th anniversary of the German Society for Anaesthesiology and Intensive Care Medicine"	"9783540242574"	"9783540682271"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540682271&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540682271.jpg"	
"Ajax in Der Praxis: Grundlagen, Konzepte, Losungen"	"9783540693338"	"9783540693345"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540693345&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540693345.jpg"	
"Anorectal and colonic diseases: a practical guide to their management"	"9783540694182"	"9783540694199"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540694199&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540694199.jpg"	
"Zertifizierung Und Akkreditierung Technischer Produkte: Ein Handlungsleitfaden Fur Unternehmen"	"9783540694359"	"9783540694366"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540694366&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540694366.jpg"	
"Color atlas of herpetic eye disease: a practical guide to clinical management"	"9783540694625"	"9783540694632"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540694632&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540694632.jpg"	
"Inherited Chorioretinal Dystrophies: A Textbook and Atlas"	"9783540694649"	"9783540694663"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540694663&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540694663.jpg"	
"Severe injuries to the limbs: staged treatment"	"9783540698920"	"9783540705994"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540705994&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540705994.jpg"	
"Handbuch Dieselmotoren"	"9783540721642"	"9783540721659"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540721659&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540721659.jpg"	
"Geschichte der Volkswirtschaftslehre"	"9783540722595"	"9783540722601"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540722601&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540722601.jpg"	
"Particle Image Velocimetry: A Practical Guide"	"9783540723073"	"9783540723080"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540723080&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540723080.jpg"	
"Functional preservation and quality of life in head and neck radiotherapy"	"9783540732310"	"9783540732327"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540732327&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540732327.jpg"	
"Secrets in pancreatic surgery"	"9783540745051"	"9783540745068"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540745068&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540745068.jpg"	
"Diabetes 1x1: Diagnostik, Therapie, Verlaufskontrolle"	"9783540758990"	"9783540759003"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540759003&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540759003.jpg"	
"Technologie- und Innovationsmanagement im Unternehmen: Lean Innovation"	"9783540776932"	"9783540776949"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540776949&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540776949.jpg"	
"Surgery for sleep disordered breathing"	"9783540777854"	"9783540777861"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540777861&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540777861.jpg"	
"Models and methods of magnetotellurics"	"9783540778110"	"9783540778141"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540778141&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540778141.jpg"	
"The doctrine of chances: probabilistic aspects of gambling"	"9783540787822"	"9783540787839"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540787839&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540787839.jpg"	
"Manual of aesthetic surgery"	"9783540787945"	"9783540787952"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540787952&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540787952.jpg"	
"Comparative placentation: structures, functions and evolution"	"9783540787969"	"9783540787976"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540787976&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540787976.jpg"	
"Atlas Und Lehrbuch Der Thorakalen Endoskopie: Bronchoskopie, Thorakoskopie"	"9783540799399"	"9783540799405"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540799405&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540799405.jpg"	
"Medizinprodukte Als Hilfsmittel in Der Gesetzlichen Krankenversicherung"	"9783540885481"	"9783540885498"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540885498&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540885498.jpg"	
"Nanoscience: nanobiotechnology and nanobiology"	"9783540886327"	"9783540886334"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540886334&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540886334.jpg"	
"Information fusion and geographic information systems: proceedings of the fourth international workshop, 17-20 May 2009"	"9783642003035"	"9783642003042"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642003042&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642003042.jpg"	
"Ultraschall in der Gefassdiagnostik: Therapieorientiertes Lehrbuch und Atlas"	"9783642005190"	"9783642005206"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642005206&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642005206.jpg"	
"Chirurgisches Forum Und Dgav 2009: Fur Experimentelle Und Klinische Forschung 126.kongress Der Deutschen Gesellschaft Fur Chirurgie, Munchen, 28.4.-1.5.2009"	"9783642006241"	"9783642006258"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642006258&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642006258.jpg"	
"Distributed autonomous robotic systems 8"	"9783642006432"	"9783642006449"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642006449&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642006449.jpg"	
"Multiscale, nonlinear and adaptive approximation: dedicated to Wolfgang Dahmen on the occasion of his 60th birthday"	"9783642034121"	"9783642034138"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642034138&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642034138.jpg"	
"Repetitorium Notfallmedizin: Zur Vorbereitung Auf Die Prufung &quote;notfallmedizin&quote;"	"9783642049590"	"9783642049606"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642049606&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642049606.jpg"	
"Trends in nanophysics: theory, experiment and technology"	"9783642120695"	"9783642120701"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642120701&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642120701.jpg"	
"Abgrund Metz: Kriegserfahrung, Belagerungsalltag und nationale Erziehung im Schatten einer Festung 1870/71"	""	"9783486832969"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783486832969&uid=none"						"De Gruyter"											"http://www.askewsandholts.com/EBookImages/9783486832969.jpg"	
"¬Faire des sujets du roi¬: Rechtspolitik in Metz, Toul und Verdun unter franzosischer Herrschaft (1552-1648)"	""	"9783486840148"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783486840148&uid=none"						"De Gruyter"											"http://www.askewsandholts.com/EBookImages/9783486840148.jpg"	
"Der mogliche Frieden: Die Modernisierung der Aussenpolitik und die deutsch-franzosischen Beziehungen 1923-1929"	""	"9783486840568"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783486840568&uid=none"						"De Gruyter"											"http://www.askewsandholts.com/EBookImages/9783486840568.jpg"	
"Schon wie Venus, mutig wie Mars: Anna d'Este, Herzogin von Guise und von Nemours (1531-1607)"	""	"9783486840582"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783486840582&uid=none"						"De Gruyter"											"http://www.askewsandholts.com/EBookImages/9783486840582.jpg"	
"Franzosische Herrschaftspolitik und Modernisierung: Verwaltungs- und Verfassungsreformen im Grossherzogtum Berg (1806-1813)"	""	"9783486843583"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783486843583&uid=none"						"De Gruyter"											"http://www.askewsandholts.com/EBookImages/9783486843583.jpg"	
"Die Ruckkehr der deutschen Geschichtswissenschaft in die ¬Okumene der Historiker¬: Ein wissenschaftsgeschichtlicher Ansatz"	""	"9783486848403"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783486848403&uid=none"						"De Gruyter"											"http://www.askewsandholts.com/EBookImages/9783486848403.jpg"	
"Die Republik im Zwielicht: Zur Metaphorik von Licht und Finsternis in der franzosischen Bildpublizistik 1871-1914"	""	"9783486849202"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783486849202&uid=none"						"De Gruyter"											"http://www.askewsandholts.com/EBookImages/9783486849202.jpg"	
"Frieden schaffen und sich verteidigen im Spatmittelalter: Faire la paix et se defendre a la fin du Moyen Age"	""	"9783486853766"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783486853766&uid=none"						"De Gruyter"											"http://www.askewsandholts.com/EBookImages/9783486853766.jpg"	
"Nationale Identitat und transnationale Einflusse: Amerikanisierung, Europaisierung und Globalisierung in Frankreich nach dem Zweiten Weltkrieg"	""	"9783486989267"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783486989267&uid=none"						"De Gruyter"											"http://www.askewsandholts.com/EBookImages/9783486989267.jpg"	
"Management, Marketing and Promotion of Library Services Based on Statistics, Analyses and Evaluation"	""	"9783598440229"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783598440229&uid=none"						"De Gruyter"											"http://www.askewsandholts.com/EBookImages/9783598440229.jpg"	
"Changing Roles of NGOs in the Creation, Storage, and Dissemination of Information in Developing Countries"	""	"9783598440243"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783598440243&uid=none"						"De Gruyter"											"http://www.askewsandholts.com/EBookImages/9783598440243.jpg"	
"Measuring Quality: Performance Measurement in Libraries"	""	"9783598440281"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783598440281&uid=none"						"De Gruyter"											"http://www.askewsandholts.com/EBookImages/9783598440281.jpg"	
"Wiley series 4 exam review 2016 + test bank: the Registered Options Principal Qualification Examination"	"9781119110774"	"9781119138617"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119138617&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119138617.jpg"	
