publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	title_image
"When You Just Have to Roar!"	"9781605543628"	"9781605543635"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781605543635&uid=none"						"Redleaf Press"											"http://www.askewsandholts.com/EBookImages/9781605543635.jpg"	
"How capitalism underdeveloped Black America: problems in race, political economy, and society"	"9781608465118"	"9781608465125"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781608465125&uid=none"						"Haymarket Books"											"http://www.askewsandholts.com/EBookImages/9781608465125.jpg"	
"Boy Who Could Change the World: The Writings of Aaron Swartz"	"9781620970669"	"9781620970768"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781620970768&uid=none"						"New Press"											"http://www.askewsandholts.com/EBookImages/9781620970768.jpg"	
"Projektmanagement mal anders - humorvoll und leicht verstandlich: Handlungsfelder des Managements"	""	"9783959340557"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783959340557&uid=none"						"Diplomica Verlag"											"http://www.askewsandholts.com/EBookImages/9783959340557.jpg"	
"Diachrony of Grammar"	"9789027212207"	"9789027268884"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789027268884&uid=none"						"John Benjamins"											"http://www.askewsandholts.com/EBookImages/9789027268884.jpg"	
"Image-based geometric modeling and mesh generation"	"9789400742543"	"9789400742550"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400742550&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400742550.jpg"	
"Psychoanalysis and..."	"9781138960787"	"9781317336204"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781317336204&uid=none"						"Routledge"											"http://www.askewsandholts.com/EBookImages/9781317336204.jpg"	
"Minimum Wage: A Reference Handbook"	"9781440833946"	"9781440833953"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781440833953&uid=none"						"ABC-CLIO"											"http://www.askewsandholts.com/EBookImages/9781440833953.jpg"	
"Using Images to Teach Critical Thinking Skills: Visual Literacy and Digital Photography"	"9781440835155"	"9781440835162"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781440835162&uid=none"						"ABC-CLIO"											"http://www.askewsandholts.com/EBookImages/9781440835162.jpg"	
"Ecozoic spirituality: the symphony of God, humanity and the universe"	"9781433126598"	"9781453915493"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781453915493&uid=none"						"Peter Lang"											"http://www.askewsandholts.com/EBookImages/9781453915493.jpg"	
"Music festivals and the politics of participation"	"9781409457763"	"9781472473004"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781472473004&uid=none"						"Ashgate"											"http://www.askewsandholts.com/EBookImages/9781472473004.jpg"	
"UK strategy in Afghanistan, 2001-2014"	"9781472473523"	"9781472473530"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781472473530&uid=none"						"Ashgate"											"http://www.askewsandholts.com/EBookImages/9781472473530.jpg"	
"Ypres"	"9781473837881"	"9781473871595"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781473871595&uid=none"						"Pen & Sword"											"http://www.askewsandholts.com/EBookImages/9781473871595.jpg"	
"Comprehensive logistics"	"9783540307228"	"9783540686521"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540686521&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540686521.jpg"	
"Der Klinisch-infektiologische Fall: Problemorientierte Diagnose Und Therapie 43 Neue, Spannende Falle"	"9783540698463"	"9783540698470"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540698470&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540698470.jpg"	
"Debian GNU/Linux: Grundlagen, Installation, Administration und Anwendung"	"9783540733386"	"9783540733393"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540733393&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540733393.jpg"	
"Machine learning techniques for multimedia: case studies on organization and retrieval"	"9783540751700"	"9783540751717"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540751717&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540751717.jpg"	
"Hochspannungstechnik: Grundlagen - Technologie - Anwendungen"	"9783540784128"	"9783540784135"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540784135&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540784135.jpg"	
"Design of ship hull structures: a practical guide for engineers"	"9783540884446"	"9783540884453"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540884453&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540884453.jpg"	
"Pellets als Energietrager: Technologie und Anwendung"	"9783642016233"	"9783642016240"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642016240&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642016240.jpg"	
"Clinical hepatology: principles and practice of hepatobiliary diseases"	"9783642045097"	"9783642045196"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642045196&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642045196.jpg"	
"Strategische Personalentwicklung: Ein Programm in Acht Etappen"	"9783642043994"	"9783642044014"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642044014&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642044014.jpg"	
"Remote Sensing and Atmospheric Ozone: Human Activities versus Natural Variability"	"9783642103339"	"9783642103346"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642103346&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642103346.jpg"	
"Antibiotika Am Krankenbett"	"9783642104572"	"9783642104589"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642104589&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642104589.jpg"	
"Making of History's Greatest Star Map"	"9783642116018"	"9783642116025"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642116025&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642116025.jpg"	
"Batman Und Andere Himmlische Kreaturen - Nochmal 30 Filmcharaktere Und Ihre Psychischen Storungen"	"9783642127380"	"9783642127397"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642127397&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642127397.jpg"	
"Digital Communication: Principles and System Modelling"	"9783642127427"	"9783642127434"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642127434&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642127434.jpg"	
"Management Von It-projekten: Von Der Planung Zur Realisierung"	"9783642161261"	"9783642161278"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642161278&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642161278.jpg"	
"Numerische Stromungssimulation in der Hydrodynamik: Grundlagen und Methoden"	"9783642172076"	"9783642172083"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642172083&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642172083.jpg"	
"Handfunktionsstorungen in Der Neurologie: Klinik Und Rehabilitation"	"9783642172564"	"9783642172571"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642172571&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642172571.jpg"	
"Advances in Elastomers I: Blends and Interpenetrating Networks"	"9783642209246"	"9783642209253"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642209253&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642209253.jpg"	
"Emissions trading: institutional design, decision making and corporate strategies"	"9783642205910"	"9783642205927"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642205927&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642205927.jpg"	
"Gold and gold mining in ancient Egypt and Nubia: geoarchaeology of the ancient gold mining sites in the Egyptian and Sudanese eastern desert"	"9783642225079"	"9783642225086"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642225086&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642225086.jpg"	
"Im Fokus: Bodenschatze: Die Jagd nach Seltenen Erden und anderen Rohstoffen"	"9783642226106"	"9783642226113"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642226113&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642226113.jpg"	
"Soil-subsurface change: chemical pollutant impacts"	"9783642243868"	"9783642243875"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642243875&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642243875.jpg"	
"Proceedings of the 2011 International Conference on Informatics, Cybernetics, and Computer Engineering (ICCE2011), November 19-20 2011, Melbourne, Australia.: (Information systems and computer engineering)"	"9783642251870"	"9783642251887"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642251887&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642251887.jpg"	
"Male genital lesions: the urological perspective"	"9783642290169"	"9783642290176"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642290176&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642290176.jpg"	
"Family and HIV/AIDS: cultural and contextual issues in prevention and treatment"	"9781461404385"	"9781461404392"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461404392&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461404392.jpg"	
"20 Years of Computational Neuroscience"	"9781461414230"	"9781461414247"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461414247&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461414247.jpg"	
"Recommender systems for social tagging systems"	"9781461418931"	"9781461418948"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461418948&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461418948.jpg"	
"Analysis, retrieval and delivery of multimedia content"	"9781461438304"	"9781461438311"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461438311&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461438311.jpg"	
"ECTO-NOX Proteins: Growth, Cancer, and Aging"	"9781461439578"	"9781461439585"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461439585&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461439585.jpg"	
"Thyroid Ultrasound and Ultrasound-Guided FNA"	"9781461447849"	"9781461447856"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461447856&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461447856.jpg"	
"Current feedback operational amplifiers and their applications"	"9781461451877"	"9781461451884"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461451884&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461451884.jpg"	
"Ethical research with sex workers: anthropological approaches"	"9781461464914"	"9781461464921"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461464921&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461464921.jpg"	
"Somatization and Psychosomatic Symptoms"	"9781461471189"	"9781461471196"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461471196&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461471196.jpg"	
"Observing Photons in Space: A Guide to Experimental Space Astronomy"	"9781461478034"	"9781461478041"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461478041&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461478041.jpg"	
"National Intellectual Capital and the Financial Crisis in Australia, Canada, Japan, New Zealand, and the United States"	"9781461493075"	"9781461493082"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461493082&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461493082.jpg"	
"Meteorological Satellite Systems"	"9781461494195"	"9781461494201"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461494201&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461494201.jpg"	
"Handbook of career development: international perspectives"	"9781461494591"	"9781461494607"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461494607&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461494607.jpg"	
"The principles of Islamic marketing"	"9781472460301"	"9781472460318"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781472460318&uid=none"						"Gower"											"http://www.askewsandholts.com/EBookImages/9781472460318.jpg"	
"Beginning iPhone development: exploring the iPhone SDK"	"9781484202005"	"9781484201992"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781484201992&uid=none"						"Apress"											"http://www.askewsandholts.com/EBookImages/9781484201992.jpg"	
"Presentations, demos, and training sessions"	"9781493906437"	"9781493906444"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781493906444&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781493906444.jpg"	
"Woolly Monkey: Behavior, Ecology, Systematics, and Captive Research"	"9781493906963"	"9781493906970"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781493906970&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781493906970.jpg"	
"Budget Astrophotography: Imaging with Your DSLR or Webcam"	"9781493917723"	"9781493917730"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781493917730&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781493917730.jpg"	
"Molecular Pathology of Nervous System Tumors: Biological Stratification and Targeted Therapies"	"9781493918294"	"9781493918300"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781493918300&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781493918300.jpg"	
"Cognitive and Behavioral Interventions in the Schools: Integrating Theory and Research into Practice"	"9781493919710"	"9781493919727"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781493919727&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781493919727.jpg"	
"Buffalo noir"	"9781617753817"	"9781617754210"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781617754210&uid=none"						"Akashic Books"											"http://www.askewsandholts.com/EBookImages/9781617754210.jpg"	
"Adhesive interactions in normal and transformed cells"	"9781617793035"	"9781617793042"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781617793042&uid=none"						"Humana Press"											"http://www.askewsandholts.com/EBookImages/9781617793042.jpg"	
"By Birth a Lady"	""	"9781776593248"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781776593248&uid=none"						"The Floating Press"											"http://www.askewsandholts.com/EBookImages/9781776593248.jpg"	
"India in a globalized world"	"9780719069000"	"9781847792143"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781847792143&uid=none"						"Manchester University Press"											"http://www.askewsandholts.com/EBookImages/9781847792143.jpg"	
"Cultural warfare and trust: fighting the Mafia in Palermo"	"9780719076725"	"9781847792174"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781847792174&uid=none"						"Manchester University Press"											"http://www.askewsandholts.com/EBookImages/9781847792174.jpg"	
"In/security in Colombia: writing political identities in the democratic security policy"	"9780719079856"	"9781847792914"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781847792914&uid=none"						"Manchester University Press"											"http://www.askewsandholts.com/EBookImages/9781847792914.jpg"	
"Acceptable words: essays on the poetry of Geoffrey Hill"	"9780719067556"	"9781847793966"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781847793966&uid=none"						"Manchester University Press"											"http://www.askewsandholts.com/EBookImages/9781847793966.jpg"	
"802.11 wireless networks: security and analysis"	"9781849962742"	"9781849962759"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781849962759&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781849962759.jpg"	
"Progress and Opportunities of Doubled Haploid Production"	"9783319007311"	"9783319007328"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319007328&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319007328.jpg"	
"Modification"	"9781107009752"	"9781316412909"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781316412909&uid=none"						"Cambridge University Press"											"http://www.askewsandholts.com/EBookImages/9781316412909.jpg"	
"The medieval Islamic hospital: medicine, religion, and charity"	"9781107109605"	"9781316419854"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781316419854&uid=none"						"Cambridge University Press"											"http://www.askewsandholts.com/EBookImages/9781316419854.jpg"	
"Russian Literature since 1991"	"9781107068513"	"9781316426371"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781316426371&uid=none"						"Cambridge University Press"											"http://www.askewsandholts.com/EBookImages/9781316426371.jpg"	
"Performing Orthodox ritual in Byzantium"	"9781107073852"	"9781316434352"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781316434352&uid=none"						"Cambridge University Press"											"http://www.askewsandholts.com/EBookImages/9781316434352.jpg"	
"Cognitive development in museum settings: relating research and practice"	"9781848724884"	"9781317358466"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781317358466&uid=none"						"Psychology Press"											"http://www.askewsandholts.com/EBookImages/9781317358466.jpg"	
"Arabic L2 interlanguage: syntactic sequences, agreement and variation"	"9780415739719"	"9781317359487"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781317359487&uid=none"						"Routledge"											"http://www.askewsandholts.com/EBookImages/9781317359487.jpg"	
"Post-communist aesthetics: revolutions, capitalism, violence"	"9780415523004"	"9781317360650"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781317360650&uid=none"						"Routledge"											"http://www.askewsandholts.com/EBookImages/9781317360650.jpg"	
"The Arab lobby and the US: factors for success and failure"	"9781138932623"	"9781317393337"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781317393337&uid=none"						"Routledge"											"http://www.askewsandholts.com/EBookImages/9781317393337.jpg"	
"Salvation from cinema: the medium is the message"	"9781138913936"	"9781317429203"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781317429203&uid=none"						"Routledge"											"http://www.askewsandholts.com/EBookImages/9781317429203.jpg"	
"Beginning Visual Basic 2015"	"9781119092117"	"9781119092070"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119092070&uid=none"						"Wrox"											"http://www.askewsandholts.com/EBookImages/9781119092070.jpg"	
"Coastal hazards"	"9789400752337"	"9789400752344"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400752344&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400752344.jpg"	
"Demokratie in Einer Globalen Welt: Uberwindung Der Denk- Und Handlungskrise Unserer Parteien"	"9783658066956"	"9783658066963"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783658066963&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783658066963.jpg"	
"Optimal Thinning within the Faustmann Approach"	"9783658069582"	"9783658069599"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783658069599&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783658069599.jpg"	
"Trustworthy Reconfigurable Systems: Enhancing the Security Capabilities of Reconfigurable Hardware Architectures"	"9783658070045"	"9783658070052"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783658070052&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783658070052.jpg"	
"The Red Army and the Great Terror: Stalin's purge of the Soviet military"	"9780700621170"	"9780700621699"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780700621699&uid=none"						"University Press of Kansas"											"http://www.askewsandholts.com/EBookImages/9780700621699.jpg"	
"Ethical it innovation: a value-based system design approach"	"9781482226355"	"9781482226362"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781482226362&uid=none"						"Auerbach Publications"											"http://www.askewsandholts.com/EBookImages/9781482226362.jpg"	
"Newnes Engineering Science Pocket Book"	"9780434901548"	"9781483183084"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781483183084&uid=none"						"Butterworth-Heinemann"											"http://www.askewsandholts.com/EBookImages/9781483183084.jpg"	
"Afro-Peruvian Spanish: Spanish slavery and the legacy of Spanish Creoles"	"9789027252753"	"9789027267764"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789027267764&uid=none"						"John Benjamins"											"http://www.askewsandholts.com/EBookImages/9789027267764.jpg"	
"Domains and Directions in the Development of TBLT: A decade of plenaries from the international conference"	"9789027207319"	"9789027267825"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789027267825&uid=none"						"John Benjamins"											"http://www.askewsandholts.com/EBookImages/9789027267825.jpg"	
"Transparent Shells"	"9783433031216"	"9783433606001"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783433606001&uid=none"						"Ernst & Sohn"											"http://www.askewsandholts.com/EBookImages/9783433606001.jpg"	
"System engineering analysis, design, and development: concepts, principles, and practices"	"9781118442265"	"9781118967140"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781118967140&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781118967140.jpg"	
"Interpretation and application of IPSAS"	"9781119170327"	"9781119010319"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119010319&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119010319.jpg"	
"Permaculture for the rest of us: abundant living on less than an acre"	"9780865718104"	"9781550926071"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781550926071&uid=none"						"New Society Publishers"											"http://www.askewsandholts.com/EBookImages/9781550926071.jpg"	
"Love in the Age of Mechanical Reproduction: A Novel"	""	"9781250036018"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781250036018&uid=none"						"St. Martin's Press"											"http://www.askewsandholts.com/EBookImages/9781250036018.jpg"	
"Strykers"	""	"9781250038470"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781250038470&uid=none"						"St. Martin's Press"											"http://www.askewsandholts.com/EBookImages/9781250038470.jpg"	
"Down River"	""	"9781429920230"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781429920230&uid=none"						"St. Martin's Press"											"http://www.askewsandholts.com/EBookImages/9781429920230.jpg"	
"One Was a Soldier: A Clare Fergusson and Russ Van Alstyne Mystery"	"9781250003874"	"9781429920247"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781429920247&uid=none"						"St. Martin's Press"											"http://www.askewsandholts.com/EBookImages/9781429920247.jpg"	
"Mind Storm: A Strykers Syndicate Novel"	"9780312673178"	"9781429924351"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781429924351&uid=none"						"St. Martin's Press"											"http://www.askewsandholts.com/EBookImages/9781429924351.jpg"	
"Let Me In"	""	"9781429930840"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781429930840&uid=none"						"St. Martin's Press"											"http://www.askewsandholts.com/EBookImages/9781429930840.jpg"	
"The centrosome: cell and molecular mechanisms of functions and dysfunctions in disease"	"9781627030342"	"9781627030359"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781627030359&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781627030359.jpg"	
"Contemporary approaches in education"	"9783631666098"	"9783653059670"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783653059670&uid=none"						"Peter Lang"											"http://www.askewsandholts.com/EBookImages/9783653059670.jpg"	
"Linear Parameter-Varying and Time-Delay Systems: Analysis, Observation, Filtering & Control"	"9783662440490"	"9783662440506"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783662440506&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783662440506.jpg"	
"Cultural severance and the environment: the ending of traditional and customary practice on commons and landscapes managed in common"	"9789400761582"	"9789400761599"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400761599&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400761599.jpg"	
"Hilar Cholangiocarcinoma"	"9789400764729"	"9789400764736"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400764736&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400764736.jpg"	
"Integrated Pest Management: Experiences with Implementation, Global Overview, Vol.4"	"9789400778016"	"9789400778023"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400778023&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400778023.jpg"	
"Biopolymers: a molecular paleontology approach"	"9789400779358"	"9789400779365"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400779365&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400779365.jpg"	
"Science Education Research and Practice in Europe: Retrospective and Prospective"	""	"9789460919008"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789460919008&uid=none"						"SensePublishers"											"http://www.askewsandholts.com/EBookImages/9789460919008.jpg"	
"Zur Konstruktion Kunstlicher Gehirne"	"9783642001871"	"9783642001918"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642001918&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642001918.jpg"	
"Towards Practical Brain-Computer Interfaces: Bridging the Gap from Research to Real-World Applications"	"9783642297458"	"9783642297465"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642297465&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642297465.jpg"	
"Die Europaische Sicherheits- Und Verteidigungspolitik Im Mehrebenensystem: Eine Rechtswissenschaftliche Untersuchung Am Beispiel Der Militaroperation Der Europaischen Union in Der Demokratischen Republik Kongo 2003"	"9783642297762"	"9783642297779"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642297779&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642297779.jpg"	
"Progress and New Trends in 3D Geoinformation Sciences"	"9783642297922"	"9783642297939"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642297939&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642297939.jpg"	
"Ernahrungsmedizin Padiatrie: Infusionstherapie Und Diatetik"	"9783642298165"	"9783642298172"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642298172&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642298172.jpg"	
"Complex Systems and Dependability"	"9783642306617"	"9783642306624"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642306624&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642306624.jpg"	
"Elektromobilitat: Grundlagen Einer Zukunftstechnologie"	"9783642319853"	"9783642319860"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642319860&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642319860.jpg"	
